"","siteID","siteuse","replsite","lon_WGS84","lat_WGS84","stratum","wgt","ip","caty","FRAME23_ID","PERM_ID","NHDPLUSID","REACHCODE","GNIS_ID","GNIS_NAME","LENGTH_KM","FTYPE","FCODE","HUC4","STREAM_LEV","STRAH_ORD","STRAH_CAL","MEAN_FLOW","WBPERM_ID","MAINPATH","INNETWORK","VISFILT","BORD_RIV","PSTL_CODE","FRAME23","CNTYNAME","STATECTY","EPA_REG","HUC2","HUC2_NM","HUC8","HUC8_NM","MAJ_BASIN","MAJ_BAS_NM","MIS_BASIN","MIS_BAS_NM","WSAREA_KM","NHD100K","URBN_NRS08","URBN_NRS18","URBN_NRS23","FEOW_ID","US_L4CODE","US_L4NAME","US_L3CODE","US_L3NAME","NA_L2CODE","NA_L2NAME","NA_L1CODE","NA_L1NAME","AG_ECO9","AG_ECO9_NM","AG_ECO3","AG_ECO3_NM","OWN_NARS","FS_EW","STRAH_CAT","Shape_Leng","geometry","fcode","stream_order"
"221","Site-221","Over","Next",-76.469884577144,42.1356450459936,"2",1112126.1828005,8.99178542386125e-07,"None","42942","46462691",10000600112700,"02050103000298",NA,NA,0.499781641619,460,46003,"H0205",5,2,2,1.387718,NA,0,1,1e+05,"Not_Border","NY","Include","Tioga","F36107","Region_02","H02","Mid-Atlantic Region","H02050103","Owego-Wappasening","H02","Mid-Atlantic Region","NMRB","Not Mississippi River Basin",2.98309996,"NHD100","Non-Urban","Non-Urban","Non-Urban",158,"60a","Glaciated Low Allegheny Plateau","60","Northern Allegheny Plateau","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","SS",499.781641619,c(378525.172710168, 4665882.40133593),46003,2
"222","Site-222","Over","Next",-74.3979116895542,42.7920316592558,"2",1112126.1828005,8.99178542386125e-07,"None","127007","152513939",10000700002700,"02020005000966",NA,NA,0.55503932454,460,46006,"H0202",7,2,2,1.217269,NA,0,1,0,"Not_Border","NY","Include","Montgomery","F36057","Region_02","H02","Mid-Atlantic Region","H02020005","Schoharie","H02","Mid-Atlantic Region","NMRB","Not Mississippi River Basin",2.78109999,"NHD100","Non-Urban","Non-Urban","Non-Urban",118,"83f","Mohawk Valley","83","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","SS",555.03932454,c(549240.483811694, 4737896.44864556),46006,2
"223","Site-223","Over","Next",-73.4843670244278,44.8608080725645,"2",1112126.1828005,8.99178542386125e-07,"None","337572","92060033",60000200116100,"04300108004941","00967731","Tracy Brook",0.731487238113,460,46006,"H0430",6,2,2,5.5569409,NA,0,1,5e+05,"Not_Border","NY","Include","Clinton","F36019","Region_02","H02","Mid-Atlantic Region","H04300108","Lake Champlain","H02","Mid-Atlantic Region","NMRB","Not Mississippi River Basin",12.90939999,"NHD100","Non-Urban","Non-Urban","Non-Urban",117,"83b","Champlain Lowlands","83","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","SS",731.487238113,c(619744.021570045, 4968605.44068908),46006,2
"224","Site-224","Over","Next",-74.5708678905405,43.5971223969404,"2",1112126.1828005,8.99178542386125e-07,"None","301320","53515407",10000700049600,"02020004001601","00971183","Whitney Creek",0.821351972194,460,46006,"H0202",4,2,2,16.72423166,NA,0,1,0,"Not_Border","NY","Include","Hamilton","F36041","Region_02","H02","Mid-Atlantic Region","H02020004","Mohawk","H02","Mid-Atlantic Region","NMRB","Not Mississippi River Basin",13.32529993,"NHD100","Non-Urban","Non-Urban","Non-Urban",118,"58aa","Acid Sensitive Adirondacks","58","Northeastern Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","SS",821.351972194,c(534637.253592979, 4827217.14483172),46006,2
"225","Site-225","Over","Next",-77.3158896399666,43.2556345689103,"2",1112126.1828005,8.99178542386125e-07,"None","252093","113128651",60000600064100,"04140101000504","00948316","Dennison Creek",2.07858184327,460,46006,"H0414",7,2,2,3.85653874,NA,0,1,250000,"Not_Border","NY","Include","Wayne","F36117","Region_02","H04","Great Lakes Region","H04140101","Irondequoit-Ninemile","H04","Great Lakes Region","NMRB","Not Mississippi River Basin",10.41330008,"NHD100","Non-Urban","Non-Urban","Non-Urban",116,"83a","Erie/Ontario Lake Plain","83","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","SS",2078.58184327,c(312016.887145467, 4791807.32288329),46006,2
"226","Site-226","Over","Next",-78.8758472067863,42.471504396485,"2",1112126.1828005,8.99178542386125e-07,"None","119399","87207236",60001100024000,"04120102000208",NA,NA,2.2651830415,460,46006,"H0412",8,2,2,1.45096906,NA,0,1,250000,"Not_Border","NY","Include","Erie","F36029","Region_02","H04","Great Lakes Region","H04120102","Cattaraugus","H04","Great Lakes Region","NMRB","Not Mississippi River Basin",2.34189991,"NHD100","Non-Urban","Non-Urban","Non-Urban",116,"60f","Cattaraugus Hills","60","Northern Allegheny Plateau","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","SS",2265.1830415,c(181370.314989554, 4709411.73759976),46006,2
"227","Site-227","Over","Next",-76.1598169047526,42.5114508991477,"2",1112126.1828005,8.99178542386125e-07,"None","51543","62626416",10000600070000,"02050102000532","00951812","Gridley Creek",1.4335512771,460,46006,"H0205",4,2,2,7.94374275,NA,0,1,1e+06,"Not_Border","NY","Include","Cortland","F36023","Region_02","H02","Mid-Atlantic Region","H02050102","Chenango","H02","Mid-Atlantic Region","NMRB","Not Mississippi River Basin",12.44350004,"NHD100","Non-Urban","Non-Urban","Non-Urban",158,"60a","Glaciated Low Allegheny Plateau","60","Northern Allegheny Plateau","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","SS",1433.5512771,c(404719.144238554, 4707216.27842203),46006,2
"228","Site-228","Over","Next",-75.7973796327062,43.2340310925812,"2",1112126.1828005,8.99178542386125e-07,"None","197082","124494047",60000600086700,"04140202000751",NA,NA,0.88857256826,460,46006,"H0414",8,2,2,3.94376163,NA,0,1,1e+05,"Not_Border","NY","Include","Oneida","F36065","Region_02","H04","Great Lakes Region","H04140202","Oneida","H04","Great Lakes Region","NMRB","Not Mississippi River Basin",4.63700001,"NHD100","Non-Urban","Non-Urban","Non-Urban",116,"83c","Ontario Lowlands","83","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","SS",888.57256826,c(435253.979821371, 4787112.69999287),46006,2
"229","Site-229","Over","Next",-77.4577643120585,42.4747093182287,"2",1112126.1828005,8.99178542386125e-07,"None","67607","48517688",10000600078400,"02050105001423",NA,NA,1.09116692021,460,46006,"H0205",4,2,2,1.141573,NA,0,1,1e+05,"Not_Border","NY","Include","Steuben","F36101","Region_02","H02","Mid-Atlantic Region","H02050105","Chemung","H02","Mid-Atlantic Region","NMRB","Not Mississippi River Basin",3.03940002,"NHD100","Non-Urban","Non-Urban","Non-Urban",158,"60a","Glaciated Low Allegheny Plateau","60","Northern Allegheny Plateau","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","SS",1091.16692021,c(297968.087156808, 4705411.83759751),46006,2
"230","Site-230","Over","Next",-74.0120973084297,42.7678291156946,"2",1112126.1828005,8.99178542386125e-07,"None","128583","52815035",10000700005400,"02020006000708",NA,NA,0.501002005678,460,46006,"H0202",3,2,2,2.86731641,NA,0,1,1e+05,"Not_Border","NY","Include","Schenectady","F36093","Region_02","H02","Mid-Atlantic Region","H02020006","Middle Hudson","H02","Mid-Atlantic Region","NMRB","Not Mississippi River Basin",5.73970008,"NHD100","Non-Urban","Urban","Urban",118,"59i","Hudson Valley","59","Northeastern Coastal Zone","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","SS",501.002005678,c(580825.149207943, 4735506.31104664),46006,2
"231","Site-231","Over","Next",-74.3661550929043,44.7863734527588,"2",1112126.1828005,8.99178542386125e-07,"None","203963","132873348",60000300056200,"04290007000114","00955340","Limekiln Brook",3.54128946161,460,46006,"H0429",8,2,2,7.529029,NA,0,1,1e+06,"Not_Border","NY","Include","Franklin","F36033","Region_02","H04","Great Lakes Region","H04290007","Salmon","H04","Great Lakes Region","NMRB","Not Mississippi River Basin",12.25490008,"NHD100","Non-Urban","Non-Urban","Non-Urban",117,"58ab","Northern and Western Adirondack Foothills","58","Northeastern Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","SS",3541.28946161,c(550141.970815432, 4959415.03346987),46006,2
"232","Site-232","Over","Next",-74.4828000209682,43.7365338290031,"2",1112126.1828005,8.99178542386125e-07,"None","299129","167102372",10000700002100,"02020001000709",NA,NA,0.757921655251,460,46006,"H0202",4,2,2,4.00161595,NA,0,1,0,"Not_Border","NY","Include","Hamilton","F36041","Region_02","H02","Mid-Atlantic Region","H02020001","Upper Hudson","H02","Mid-Atlantic Region","NMRB","Not Mississippi River Basin",3.69150003,"NHD100","Non-Urban","Non-Urban","Non-Urban",118,"58ad","Central Adirondacks","58","Northeastern Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","SS",757.921655251,c(541649.125829404, 4842740.87136374),46006,2
"233","Site-233","Over","Next",-76.7696543788814,43.0676547390847,"2",1112126.1828005,8.99178542386125e-07,"None","198338","87934280",60000600059300,"04140201000933",NA,NA,2.13193163942,460,46006,"H0414",8,2,2,2.56330688,NA,0,1,250000,"Not_Border","NY","Include","Wayne","F36117","Region_02","H04","Great Lakes Region","H04140201","Seneca","H04","Great Lakes Region","NMRB","Not Mississippi River Basin",5.45250004,"NHD100","Non-Urban","Non-Urban","Non-Urban",116,"83c","Ontario Lowlands","83","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","SS",2131.93163942,c(355915.160988322, 4769847.48682277),46006,2
"234","Site-234","Over","Next",-78.4286694636641,42.2727583001493,"2",1112126.1828005,8.99178542386125e-07,"None","102323","112353175",24000400021000,"05010001001259",NA,NA,2.11042038955,460,46006,"H0501",4,2,2,1.88032592,NA,0,1,1e+05,"Not_Border","NY","Include","Cattaraugus","F36009","Region_02","H05","Ohio Region","H05010001","Upper Allegheny","H05_06","Ohio-Tennessee Region","H05_06","Ohio-Tennessee Region",2.72149998,"NHD100","Non-Urban","Non-Urban","Non-Urban",150,"62d","Unglaciated High Allegheny Plateau","62","North Central Appalachians","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","SS",2110.42038955,c(217245.312475253, 4685755.4461931),46006,2
"235","Site-235","Over","Next",-76.1226136767808,42.6031718592934,"2",1112126.1828005,8.99178542386125e-07,"None","132116","62623816",10000600040700,"02050102000804",NA,NA,0.631713394506,460,46006,"H0205",5,2,2,1.759741,NA,0,1,250000,"Not_Border","NY","Include","Cortland","F36023","Region_02","H02","Mid-Atlantic Region","H02050102","Chenango","H02","Mid-Atlantic Region","NMRB","Not Mississippi River Basin",3.31259995,"NHD100","Non-Urban","Non-Urban","Non-Urban",158,"60a","Glaciated Low Allegheny Plateau","60","Northern Allegheny Plateau","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","SS",631.713394506,c(407910.467108004, 4717359.97322571),46006,2
"236","Site-236","Over","Next",-75.155081721964,42.9976052917176,"2",1112126.1828005,8.99178542386125e-07,"None","133793","53532307",10000700019400,"02020004001297",NA,NA,1.78401169875,460,46006,"H0202",4,2,2,1.81478,NA,0,1,0,"Not_Border","NY","Include","Herkimer","F36043","Region_02","H02","Mid-Atlantic Region","H02020004","Mohawk","H02","Mid-Atlantic Region","NMRB","Not Mississippi River Basin",2.84460002,"NHD100","Non-Urban","Non-Urban","Non-Urban",118,"83f","Mohawk Valley","83","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","SS",1784.01169875,c(487359.052526613, 4760560.53466897),46006,2
"237","Site-237","Over","Next",-77.6711869260376,42.4764477717189,"2",1112126.1828005,8.99178542386125e-07,"None","113054","84189123",60000700015000,"04130002000413","00970667","Stony Brook",0.268036099006,460,46006,"H0413",12,2,2,4.46390483,NA,0,1,5e+05,"Not_Border","NY","Include","Steuben","F36101","Region_02","H04","Great Lakes Region","H04130002","Upper Genesee","H04","Great Lakes Region","NMRB","Not Mississippi River Basin",9.48370004,"NHD100","Non-Urban","Non-Urban","Non-Urban",116,"60a","Glaciated Low Allegheny Plateau","60","Northern Allegheny Plateau","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","SS",268.036099006,c(280429.418645342, 4706135.51828138),46006,2
"238","Site-238","Over","Next",-74.2125063174732,41.2027907409728,"2",1112126.1828005,8.99178542386125e-07,"None","84998","60458913",10000100003000,"02030103000322",NA,NA,0.705221741927,460,46006,"H0203",6,2,2,1.843677,NA,0,1,0,"Not_Border","NY","Include","Orange","F36071","Region_02","H02","Mid-Atlantic Region","H02030103","Hackensack-Passaic","H02","Mid-Atlantic Region","NMRB","Not Mississippi River Basin",2.4633,"NHD100","Non-Urban","Non-Urban","Non-Urban",118,"58i","Glaciated Reading Prong/Hudson Highlands","58","Northeastern Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","SS",705.221741927,c(566026.296704541, 4561568.05879132),46006,2
"239","Site-239","Over","Next",-74.1099091648483,42.9244237152855,"2",1112126.1828005,8.99178542386125e-07,"None","237701","53535553",10000700052800,"02020004002236",NA,NA,3.64964311381,460,46006,"H0202",3,2,2,2.8954653,NA,0,1,0,"Not_Border","NY","Include","Montgomery","F36057","Region_02","H02","Mid-Atlantic Region","H02020004","Mohawk","H02","Mid-Atlantic Region","NMRB","Not Mississippi River Basin",4.85720002,"NHD100","Non-Urban","Non-Urban","Non-Urban",118,"83f","Mohawk Valley","83","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","SS",3649.64311381,c(572638.908669766, 4752806.5046765),46006,2
"240","Site-240","Over","Next",-75.4406154212081,44.2431643634963,"2",1112126.1828005,8.99178542386125e-07,"None","251954","167248115",60000300028700,"04290003005703",NA,NA,1.63450288965,334,33400,"H0429",8,2,2,2.572502,NA,0,1,250000,"Not_Border","NY","Include","St. Lawrence","F36089","Region_02","H04","Great Lakes Region","H04290003","Oswegatchie","H04","Great Lakes Region","NMRB","Not Mississippi River Basin",4.9775,"NHD100","Non-Urban","Non-Urban","Non-Urban",117,"83e","Upper St. Lawrence Valley","83","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","SS",1634.50288965,c(464818.637170005, 4898975.53150199),33400,2
"241","Site-241","Over","Next",-77.0612409663672,43.1029425558214,"2",1112126.1828005,8.99178542386125e-07,"None","213716","87933124",60000600069300,"04140201003024",NA,NA,1.94220216688,460,46006,"H0414",12,2,2,5.74512322,NA,0,1,5e+05,"Not_Border","NY","Include","Wayne","F36117","Region_02","H04","Great Lakes Region","H04140201","Seneca","H04","Great Lakes Region","NMRB","Not Mississippi River Basin",13.742,"NHD100","Non-Urban","Non-Urban","Non-Urban",116,"83c","Ontario Lowlands","83","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","SS",1942.20216688,c(332269.939420997, 4774308.56331717),46006,2
"242","Site-242","Over","Next",-78.3311696954659,42.6189864949907,"2",1112126.1828005,8.99178542386125e-07,"None","184434","87204370",60001100024800,"04120102000382",NA,NA,0.400350076125,460,46003,"H0412",7,2,2,1.48417306,NA,0,1,1e+05,"Not_Border","NY","Include","Wyoming","F36121","Region_02","H04","Great Lakes Region","H04120102","Cattaraugus","H04","Great Lakes Region","NMRB","Not Mississippi River Basin",2.0863,"NHD100","Non-Urban","Non-Urban","Non-Urban",116,"60f","Cattaraugus Hills","60","Northern Allegheny Plateau","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","SS",400.350076125,c(226797.210172057, 4723886.1640572),46003,2
"243","Site-243","Over","Next",-75.0113968026256,42.4626392972186,"2",1112126.1828005,8.99178542386125e-07,"None","108573","43479535",10000600014400,"02050101000605","00951077","Gifford Creek",4.09809710179,460,46006,"H0205",2,2,2,6.49516899,NA,0,1,5e+05,"Not_Border","NY","Include","Otsego","F36077","Region_02","H02","Mid-Atlantic Region","H02050101","Upper Susquehanna","H02","Mid-Atlantic Region","NMRB","Not Mississippi River Basin",10.40669998,"NHD100","Non-Urban","Non-Urban","Non-Urban",158,"60a","Glaciated Low Allegheny Plateau","60","Northern Allegheny Plateau","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","SS",4098.09710179,c(499063.011524171, 4701144.67731487),46006,2
"244","Site-244","Over","Next",-74.7438541423465,43.1434856431018,"2",1112126.1828005,8.99178542386125e-07,"None","137228","53526245",10000700068200,"02020004002007",NA,NA,2.51469934946,460,46006,"H0202",4,2,2,3.73032377,NA,0,1,0,"Not_Border","NY","Include","Herkimer","F36043","Region_02","H02","Mid-Atlantic Region","H02020004","Mohawk","H02","Mid-Atlantic Region","NMRB","Not Mississippi River Basin",4.81090002,"NHD100","Non-Urban","Non-Urban","Non-Urban",118,"58ab","Northern and Western Adirondack Foothills","58","Northeastern Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","SS",2514.69934946,c(520829.384180867, 4776780.67220184),46006,2
"245","Site-245","Over","Next",-77.55971330961,42.6322487037969,"2",1112126.1828005,8.99178542386125e-07,"None","186728","42147379",60000700011900,"04130003000968","00955341","Limekiln Creek",1.02912999665,460,46006,"H0413",13,2,2,2.18070571,NA,0,1,1e+05,"Not_Border","NY","Include","Livingston","F36051","Region_02","H04","Great Lakes Region","H04130003","Lower Genesee","H04","Great Lakes Region","NMRB","Not Mississippi River Basin",3.96300004,"NHD100","Non-Urban","Non-Urban","Non-Urban",116,"60d","Finger Lakes Uplands and Gorges","60","Northern Allegheny Plateau","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","SS",1029.12999665,c(290116.156880882, 4723154.42063817),46006,2
"246","Site-246","Over","Next",-74.4174682396989,41.4906567643949,"2",1112126.1828005,8.99178542386125e-07,"None","15944","61770201",10000700050500,"02020007000280","00956643","Masonic Creek",2.23045919425,460,46006,"H0202",4,2,2,3.14493059,NA,0,1,0,"Not_Border","NY","Include","Orange","F36071","Region_02","H02","Mid-Atlantic Region","H02020007","Rondout","H02","Mid-Atlantic Region","NMRB","Not Mississippi River Basin",5.37239995,"NHD100","Non-Urban","Non-Urban","Non-Urban",118,"67k","Northern Glaciated Shale and Slate Valleys","67","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","SAP","Southern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","SS",2230.45919425,c(548626.80598899, 4593390.71532561),46006,2
